POST. DATE, TRANSACTION, TAG/LICENSE, ENTRY DATE, ENTRY PLAZA, EXIT DATE, EXIT PLAZA, CLASS, AMOUNT
9/12/2022 12:55:25 AM, AWAY AGENCY TOLL,00605942721,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/8/2022 1:53:54 AM,Delaware DOT - DD ,3  ,2.25
9/12/2022 12:55:42 AM, AWAY AGENCY TOLL,00605944434,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 8:14:35 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:42 AM, AWAY AGENCY TOLL,00605942723,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 4:33:38 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:42 AM, AWAY AGENCY TOLL,00605944403,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 7:10:08 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:43 AM, AWAY AGENCY TOLL,00605944403,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 4:12:00 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:43 AM, AWAY AGENCY TOLL,00605944405,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 3:11:56 AM,Delaware DOT - D95,3  ,6
9/12/2022 12:55:43 AM, AWAY AGENCY TOLL,00605944443,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 3:27:53 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:43 AM, AWAY AGENCY TOLL,00605942652,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 3:46:48 AM,Delaware DOT - D95,3  ,6
9/12/2022 12:55:43 AM, AWAY AGENCY TOLL,00605944453,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 4:22:10 AM,Delaware DOT - D95,3  ,6
9/12/2022 12:55:43 AM, AWAY AGENCY TOLL,00605944378,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 4:22:50 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:43 AM, AWAY AGENCY TOLL,00605944430,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 4:28:55 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:43 AM, AWAY AGENCY TOLL,00605942644,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 5:01:25 AM,Delaware DOT - D95,3  ,6
9/12/2022 12:55:44 AM, AWAY AGENCY TOLL,00605942451,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 6:00:59 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:44 AM, AWAY AGENCY TOLL,00605944413,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 6:18:50 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:44 AM, AWAY AGENCY TOLL,00605942631,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 6:44:16 AM,Delaware DOT - D95,3  ,6
9/12/2022 12:55:44 AM, AWAY AGENCY TOLL,00605942634,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 6:51:30 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:44 AM, AWAY AGENCY TOLL,00605942669,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 6:53:30 AM,Delaware DOT - D95,2  ,4
9/12/2022 12:55:44 AM, AWAY AGENCY TOLL,00605944404,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 7:24:28 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:44 AM, AWAY AGENCY TOLL,00605942706,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 7:34:53 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:44 AM, AWAY AGENCY TOLL,00605944428,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 7:52:29 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:44 AM, AWAY AGENCY TOLL,00605942436,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 8:37:55 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:45 AM, AWAY AGENCY TOLL,00605944430,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 9:14:03 AM,Delaware DOT - D95,3  ,6
9/12/2022 12:55:46 AM, AWAY AGENCY TOLL,00605942645,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 11:10:46 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:46 AM, AWAY AGENCY TOLL,00605944427,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 11:12:39 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:47 AM, AWAY AGENCY TOLL,00605942435,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 11:40:35 AM,Delaware DOT - D95,2  ,4
9/12/2022 12:55:47 AM, AWAY AGENCY TOLL,00605944435,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 11:42:16 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:47 AM, AWAY AGENCY TOLL,00605944377,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 11:51:29 AM,Delaware DOT - D95,4  ,7
9/12/2022 12:55:47 AM, AWAY AGENCY TOLL,00605944416,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 11:53:39 AM,Delaware DOT - D95,3  ,6
9/12/2022 12:55:48 AM, AWAY AGENCY TOLL,00605942468,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 1:08:53 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:49 AM, AWAY AGENCY TOLL,00605944372,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 1:24:56 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:49 AM, AWAY AGENCY TOLL,00605944430,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 2:10:38 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:50 AM, AWAY AGENCY TOLL,00605942409,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 3:24:40 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:51 AM, AWAY AGENCY TOLL,00605942478,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 3:37:46 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:52 AM, AWAY AGENCY TOLL,00605942700,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 4:53:47 PM,Delaware DOT - D95,4  ,7
9/12/2022 12:55:53 AM, AWAY AGENCY TOLL,00605942662,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 5:06:59 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:55 AM, AWAY AGENCY TOLL,00605942638,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 7:20:08 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:56 AM, AWAY AGENCY TOLL,00605944416,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 8:19:52 PM,Delaware DOT - D95,3  ,6
9/12/2022 12:55:56 AM, AWAY AGENCY TOLL,00605942637,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 8:23:30 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:58 AM, AWAY AGENCY TOLL,00605942478,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 10:10:32 PM,Delaware DOT - D95,3  ,6
9/12/2022 12:55:59 AM, AWAY AGENCY TOLL,00605944434,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 12:05:02 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:59 AM, AWAY AGENCY TOLL,00605942475,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 1:05:56 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:59 AM, AWAY AGENCY TOLL,00605942421,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 1:34:48 AM,Delaware DOT - D95,4  ,7
9/12/2022 12:55:59 AM, AWAY AGENCY TOLL,00605942638,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 1:34:54 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:59 AM, AWAY AGENCY TOLL,00605944378,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 1:37:05 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:59 AM, AWAY AGENCY TOLL,00605942652,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 1:39:40 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:59 AM, AWAY AGENCY TOLL,00605944404,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 1:41:22 AM,Delaware DOT - D95,4  ,7
9/12/2022 12:55:59 AM, AWAY AGENCY TOLL,00605942645,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 2:06:45 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:59 AM, AWAY AGENCY TOLL,00605944403,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 2:51:07 AM,Delaware DOT - D95,4  ,7
9/12/2022 12:55:59 AM, AWAY AGENCY TOLL,00605944435,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 3:00:43 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:55:59 AM, AWAY AGENCY TOLL,00605942468,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 3:25:28 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:00 AM, AWAY AGENCY TOLL,00605944427,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 6:07:21 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:00 AM, AWAY AGENCY TOLL,00605944377,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 6:08:29 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:00 AM, AWAY AGENCY TOLL,00605944428,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 6:44:53 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:00 AM, AWAY AGENCY TOLL,00605944413,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 7:08:32 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:01 AM, AWAY AGENCY TOLL,00605944430,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 8:44:42 AM,Delaware DOT - D95,3  ,6
9/12/2022 12:56:03 AM, AWAY AGENCY TOLL,00605944416,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 10:12:41 AM,Delaware DOT - D95,4  ,7
9/12/2022 12:56:04 AM, AWAY AGENCY TOLL,00605944430,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 11:15:42 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:04 AM, AWAY AGENCY TOLL,00605942478,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 11:35:25 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:05 AM, AWAY AGENCY TOLL,00605942634,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 12:43:43 PM,Delaware DOT - D95,4  ,7
9/12/2022 12:56:06 AM, AWAY AGENCY TOLL,00605942686,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 12:54:25 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:06 AM, AWAY AGENCY TOLL,00605942451,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 1:26:02 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:07 AM, AWAY AGENCY TOLL,00605942631,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 1:49:42 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:07 AM, AWAY AGENCY TOLL,00605942706,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 2:38:27 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:08 AM, AWAY AGENCY TOLL,00605942669,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 3:46:06 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:08 AM, AWAY AGENCY TOLL,00605942436,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 3:56:09 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:09 AM, AWAY AGENCY TOLL,00605944416,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 4:45:43 PM,Delaware DOT - D95,4  ,7
9/12/2022 12:56:09 AM, AWAY AGENCY TOLL,00605944372,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 4:48:12 PM,Delaware DOT - D95,4  ,7
9/12/2022 12:56:09 AM, AWAY AGENCY TOLL,00605942435,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 4:59:09 PM,Delaware DOT - D95,2  ,4
9/12/2022 12:56:10 AM, AWAY AGENCY TOLL,00605942679,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 5:25:23 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:11 AM, AWAY AGENCY TOLL,00605942652,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 6:10:47 PM,Delaware DOT - D95,2  ,4
9/12/2022 12:56:11 AM, AWAY AGENCY TOLL,00605944417,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 6:22:17 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:11 AM, AWAY AGENCY TOLL,00605942645,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 6:30:27 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:11 AM, AWAY AGENCY TOLL,00605942725,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 6:33:48 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:17 AM, AWAY AGENCY TOLL,00605942478,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 8:16:17 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:18 AM, AWAY AGENCY TOLL,00605944427,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 9:09:35 PM,Delaware DOT - D95,3  ,6
9/12/2022 12:56:18 AM, AWAY AGENCY TOLL,00605942656,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 9:13:54 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:18 AM, AWAY AGENCY TOLL,00605942721,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 9:42:10 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:18 AM, AWAY AGENCY TOLL,00605942700,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 10:14:34 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:18 AM, AWAY AGENCY TOLL,00605944376,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 10:26:02 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:18 AM, AWAY AGENCY TOLL,00605944404,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 10:31:53 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:18 AM, AWAY AGENCY TOLL,00605942723,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/10/2022 12:02:28 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:56:19 AM, AWAY AGENCY TOLL,00605942646,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 1:56:55 AM,Delaware DOT - DD ,5  ,3.75
9/12/2022 12:59:16 AM, AWAY AGENCY TOLL,00605944441,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 10:24:55 PM,Delaware DOT - DD ,5  ,5.25
9/12/2022 12:59:22 AM, AWAY AGENCY TOLL,00605942646,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 2:21:45 AM,Delaware DOT - BCP,5  ,3.75
9/12/2022 12:59:48 AM, AWAY AGENCY TOLL,00605944453,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/8/2022 5:49:56 PM,Delaware DOT - LVS,3  ,8
9/12/2022 12:59:50 AM, AWAY AGENCY VTOLL,3137912   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/23/2022 11:30:17 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:59:51 AM, AWAY AGENCY TOLL,00605942409,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 5:53:06 AM,Delaware DOT - SLS,5  ,11
9/12/2022 12:59:52 AM, AWAY AGENCY VTOLL,3138111   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/23/2022 2:12:40 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:59:53 AM, AWAY AGENCY VTOLL,2460398   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 2:47:25 PM,Delaware DOT - D95,3  ,6
9/12/2022 12:59:54 AM, AWAY AGENCY VTOLL,3137928   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/23/2022 7:28:59 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:59:55 AM, AWAY AGENCY VTOLL,3118613   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 12:50:54 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:59:55 AM, AWAY AGENCY VTOLL,3137912   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/23/2022 6:32:32 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:59:57 AM, AWAY AGENCY VTOLL,3118338   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 3:01:52 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:59:57 AM, AWAY AGENCY VTOLL,3026092   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 1:32:46 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:59:57 AM, AWAY AGENCY VTOLL,3119027   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 8:38:36 AM,Delaware DOT - D95,3  ,6
9/12/2022 12:59:57 AM, AWAY AGENCY VTOLL,3043156   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 6:31:22 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:59:57 AM, AWAY AGENCY VTOLL,3118852   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 5:33:26 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:59:57 AM, AWAY AGENCY VTOLL,3043128   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 4:28:44 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:59:57 AM, AWAY AGENCY VTOLL,3137928   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 5:09:59 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:59:57 AM, AWAY AGENCY VTOLL,3118338   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 3:19:20 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:59:57 AM, AWAY AGENCY VTOLL,3043112   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 2:10:18 AM,Delaware DOT - D95,3  ,6
9/12/2022 12:59:57 AM, AWAY AGENCY VTOLL,3119027   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 2:21:13 AM,Delaware DOT - D95,3  ,6
9/12/2022 12:59:57 AM, AWAY AGENCY VTOLL,3026035   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 1:06:15 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:59:58 AM, AWAY AGENCY VTOLL,3026092   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 5:25:26 AM,Delaware DOT - D95,5  ,9
9/12/2022 12:59:58 AM, AWAY AGENCY VTOLL,3043107   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 3:55:32 AM,Delaware DOT - D95,3  ,6
9/12/2022 12:59:58 AM, AWAY AGENCY VTOLL,3043107   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/20/2022 5:26:24 PM,Delaware DOT - LVS,3  ,9.6
9/12/2022 12:59:58 AM, AWAY AGENCY VTOLL,3170913   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/8/2022 2:17:25 PM,Delaware DOT - LVS,5  ,12
9/12/2022 12:59:59 AM, AWAY AGENCY VTOLL,3043107   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 1:12:50 PM,Delaware DOT - D95,5  ,9
9/12/2022 12:59:59 AM, AWAY AGENCY VTOLL,3138111   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 12:26:58 PM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:00 AM, AWAY AGENCY VTOLL,2854597   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 10:55:25 AM,Delaware DOT - D95,2  ,4
9/12/2022 1:00:02 AM, AWAY AGENCY VTOLL,3043166   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 11:47:38 AM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:02 AM, AWAY AGENCY VTOLL,3003215   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/26/2022 9:32:42 AM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:02 AM, AWAY AGENCY VTOLL,3003215   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 12:02:59 PM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:02 AM, AWAY AGENCY VTOLL,3043107   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 10:51:52 AM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:06 AM, AWAY AGENCY TOLL,00605944441,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 9:59:57 PM,Delaware DOT - BCP,5  ,5.25
9/12/2022 1:00:07 AM, AWAY AGENCY VTOLL,3137928   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 12:52:45 PM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:08 AM, AWAY AGENCY VTOLL,3118796   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 10:44:53 AM,Delaware DOT - D95,3  ,6
9/12/2022 1:00:08 AM, AWAY AGENCY VTOLL,3170913   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 12:08:55 AM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:08 AM, AWAY AGENCY VTOLL,3137912   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 11:04:25 AM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:11 AM, AWAY AGENCY TOLL,00605944403,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 2:55:20 PM,Delaware DOT - SBS,3  ,8
9/12/2022 1:00:12 AM, AWAY AGENCY VTOLL,3043027   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 2:23:06 PM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:12 AM, AWAY AGENCY VTOLL,3118724   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 3:59:26 PM,Delaware DOT - D95,3  ,6
9/12/2022 1:00:12 AM, AWAY AGENCY VTOLL,3026094   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 1:59:21 PM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:14 AM, AWAY AGENCY VTOLL,3026094   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 4:01:58 PM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:14 AM, AWAY AGENCY VTOLL,3041211   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 2:07:30 PM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:14 AM, AWAY AGENCY VTOLL,3043107   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/20/2022 6:07:05 PM,Delaware DOT - LVN,5  ,12
9/12/2022 1:00:15 AM, AWAY AGENCY TOLL,00605944403,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 3:45:23 PM,Delaware DOT - LVN,5  ,10
9/12/2022 1:00:15 AM, AWAY AGENCY TOLL,00605944416,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 3:50:28 PM,Delaware DOT - LVS,3  ,8
9/12/2022 1:00:15 AM, AWAY AGENCY TOLL,00605944416,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 4:19:10 PM,Delaware DOT - LVN,5  ,10
9/12/2022 1:00:17 AM, AWAY AGENCY VTOLL,3043128   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/25/2022 10:02:38 AM,Delaware DOT - D95,3  ,6
9/12/2022 1:00:18 AM, AWAY AGENCY VTOLL,3026054   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/25/2022 10:12:48 AM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:20 AM, AWAY AGENCY VTOLL,3170913   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/25/2022 12:21:37 AM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:20 AM, AWAY AGENCY VTOLL,3119018   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/25/2022 10:40:23 AM,Delaware DOT - D95,3  ,6
9/12/2022 1:00:21 AM, AWAY AGENCY VTOLL,3026092   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/25/2022 12:12:57 AM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:21 AM, AWAY AGENCY TOLL,00605944422,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 8:56:51 PM,Delaware DOT - LVS,3  ,8
9/12/2022 1:00:22 AM, AWAY AGENCY VTOLL,3043166   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 7:19:32 PM,Delaware DOT - D95,3  ,6
9/12/2022 1:00:22 AM, AWAY AGENCY VTOLL,3026007   ,1/1/0001 12:00:00 AM,Delaware DOT - ***,8/24/2022 7:40:08 PM,Delaware DOT - D95,5  ,9
9/12/2022 1:00:23 AM, AWAY AGENCY TOLL,00605944422,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 9:33:36 PM,Delaware DOT - LVN,5  ,10
9/12/2022 1:00:23 AM, AWAY AGENCY TOLL,00605942658,1/1/0001 12:00:00 AM,Delaware DOT - ***,9/9/2022 11:10:38 PM,Delaware DOT - SBS,3  ,8
9/12/2022 1:03:40 AM, AWAY AGENCY TOLL,00605944446,1/1/0001 12:00:00 AM,South Jersey Transportation Authority - ***,9/10/2022 10:14:04 PM,South Jersey Transportation Authority - APL,017,2.35
9/12/2022 1:03:47 AM, AWAY AGENCY TOLL,00605944445,1/1/0001 12:00:00 AM,South Jersey Transportation Authority - ***,9/10/2022 4:08:44 PM,South Jersey Transportation Authority - APL,017,2.35
9/12/2022 1:08:25 AM, AWAY AGENCY TOLL,00605944430,1/1/0001 12:00:00 AM,Delaware River Port Authority - ***,9/10/2022 5:58:59 AM,Delaware River Port Authority - CBB,006,37.5
9/12/2022 1:10:23 AM, AWAY AGENCY TOLL,00605944398,1/1/0001 12:00:00 AM,Delaware River Port Authority - ***,9/9/2022 10:31:18 PM,Delaware River Port Authority - CBB,006,37.5
9/12/2022 1:10:24 AM, AWAY AGENCY TOLL,00605942644,1/1/0001 12:00:00 AM,Delaware River Port Authority - ***,9/10/2022 12:02:08 AM,Delaware River Port Authority - CBB,006,37.5
